Line;KM;Stop name;Befestigung text;Befestigung Auswahl;Type of display;Mounted on;Lighting;Second hand;EIGENTuMER;ANTEIL EIGENTUM;EIGENTuMER GRUPPE;IH-EA;IH-TC;FID;Geopos
600;187.237;Melide;Facciata fabbricato;ANDERE;Beidseitig;Gebaeude;ja;nein;SBB Infrastruktur;100;SBB;Sud > Chiasso;Sud > Chiasso;173710198;45.955607861686445,8.948336156685476
600;191.087;Maroggia-Melano;laterale;Seitlich;Beidseitig;Ausruestungsstaender Supporto ribaltabile;ja;ja;SBB Infrastruktur;100;SBB;Sud > Chiasso;Sud > Chiasso;278751205;45.932204751722445,8.97462328435309
600;197.722;Mendrisio S. Martino;laterale;Seitlich;Beidseitig;Dach_BE PL 01;ja;ja;SBB Infrastruktur;100;SBB;Sud > Chiasso;Sud > Chiasso;148779118;45.87704298441649,8.983196697719253
600;203.498;Balerna;Sospeso;Haengend;Beidseitig;Dach_BE Pensilina 2, PL 02;ja;ja;Migration ausstehend;100;unbekannt;Sud > Chiasso;Sud > Chiasso;38853415;45.846894034984906,9.004585929570899
600;206.157;Chiasso;laterale;Seitlich;Beidseitig;;ja;ja;SBB Infrastruktur;100;SBB;Sud > Chiasso;Sud > Chiasso;216274217;45.83241343222504,9.03151796950234
605;26.388;Sisikon;Haengend;Haengend;Beidseitig;Dach_BE Vordach am AG;ja;ja;Migration ausstehend;100;unbekannt;Sud > Erstfeld;Sud > Erstfeld;38850006;46.949206753207626,8.620704676840914
629;205.463;Chiasso;Stehend;Stehend;Beidseitig;;ja;nein;Migration ausstehend;100;unbekannt;Sud > Chiasso;Sud > Chiasso;38855500;45.836311908431306,9.015665811594701
630;157.211;S. Antonino;Sospeso;Haengend;Beidseitig;Dach_BE 2;ja;nein;SBB Konzern;100;SBB;Sud > Biasca;Sud > Biasca;283662683;46.15884140767937,8.969081836244005
630;159.48;Cadenazzo;Sospeso;Haengend;Beidseitig;;ja;ja;Migration ausstehend;100;unbekannt;Sud > Biasca;Sud > Biasca;38853954;46.152642343236394,8.941701199140287
631;163.955;Quartino;laterale;Seitlich;Einseitig;Gebaeude;ja;ja;Migration ausstehend;100;unbekannt;Sud > Biasca;Sud > Biasca;38854554;46.15131187684469,8.887367349523991
631;172.825;Gerra (Gambarogno);Haengend;Haengend;Beidseitig;Gebaeude;ja;nein;Migration ausstehend;100;unbekannt;Sud > Biasca;Sud > Biasca;38855226;46.12205912112674,8.785005540378586
631;173.693;Ranzo-S. Abbondio;Sospeso;Haengend;Beidseitig;Dach_BE Pensilina FV;ja;ja;SBB Infrastruktur;100;SBB;Sud > Biasca;Sud > Biasca;242780033;46.11699154407898,8.77652778819466
639;53.36;Chiasso Smistamento;Stehend;Stehend;Beidseitig;;ja;nein;Migration ausstehend;100;unbekannt;Sud > Chiasso;Sud > Chiasso;38855977;45.836550600133506,8.999261113143827
640;38.765;Holderbank AG;Seitlich;Seitlich;Beidseitig;Ausruestungsstaender Kombistander;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Olten & Brugg;Mitte > Olten & Basel;38858104;47.428576502736554,8.166569230478203
640;38.765;Holderbank AG;Seitlich;Seitlich;Beidseitig;Ausruestungsstaender Kombistander;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Olten & Brugg;Mitte > Olten & Basel;38857117;47.42863455191104,8.166733797411622
640;40.361;Wildegg;Seitlich;Seitlich;Beidseitig;Ausruestungsstaender Kombistander;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Olten & Brugg;Mitte > Olten & Basel;38851844;47.41577300939474,8.163212381647698
640;40.401;Wildegg;Seitlich;Seitlich;Beidseitig;Gebaeude;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Olten & Brugg;Mitte > Olten & Basel;38851834;47.41533253698521,8.163245629051968
645;63.195;Hunzenschwil;Seitlich;Seitlich;Beidseitig;Ausruestungsstaender Kombistander;ja;ja;SBB Infrastruktur;100;SBB;Mitte > Olten & Brugg;Mitte > Olten & Basel;167140204;47.38848483620304,8.126665797861001
647;4.252;Lupfig;;UNBEKANNT;Beidseitig;Dach_BE Hausperrondach;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Olten & Brugg;Mitte > Olten & Basel;38855905;47.44502592993913,8.214889289166859
650;22.208;Mellingen Heitersberg;Haengend;Haengend;Beidseitig;Ausruestungsstaender Kombistander;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Olten & Brugg;Mitte > Olten & Basel;38857781;47.42825433390706,8.27673677733143
650;31.927;Lenzburg;;UNBEKANNT;;Dach_BE Perrondach 2;ja;nein;Migration ausstehend;100;unbekannt;Mitte > Olten & Brugg;Mitte > Olten & Basel;38850131;47.39128441295431,8.170583220750038
650;32.03;Lenzburg;Haengend;Haengend;Beidseitig;Dach_BE Perrondach 3;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Olten & Brugg;Mitte > Olten & Basel;38850125;47.391784579477,8.169429643701624
650;35.665;Rupperswil;;UNBEKANNT;;Dach_BE Aussenperrondach;ja;nein;Migration ausstehend;100;unbekannt;Mitte > Olten & Brugg;Mitte > Olten & Basel;38850448;47.40341562987846,8.126494587177653
650;40.709;Aarau GB;;UNBEKANNT;;;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Olten & Brugg;Mitte > Olten & Basel;38850286;47.393650533452806,8.061286626784483
650;41.621;Aarau;Seitlich;Seitlich;Beidseitig;Mast 381;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Olten & Brugg;Mitte > Olten & Basel;38851326;47.39055911036997,8.050088080327889
651;8.571;Eschenbach LU;Seitlich;Seitlich;Beidseitig;Gebaeude;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Luzern;Mitte > Luzern;38855483;47.13243354159116,8.322782032224486
651;36.827;Seon;Seitlich;Seitlich;Beidseitig;Ausruestungsstaender Kombistander;ja;ja;SBB Infrastruktur;100;SBB;Mitte > Olten & Brugg;Mitte > Olten & Basel;209753440;47.34587288406062,8.158720461425732
651;42.019;Lenzburg;Seitlich;Seitlich;Beidseitig;Ausruestungsstaender Kombistander;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Olten & Brugg;Mitte > Olten & Basel;38854295;47.3904997563356,8.17135185539016
653;65.237;Hendschiken;;UNBEKANNT;;Dach_BE Zwischenpd. Gl. 2/3;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Olten & Brugg;Mitte > Olten & Basel;38849586;47.38907219663249,8.208086001919845
653;71.78;Wohlen AG;Haengend;Haengend;Beidseitig;Dach_BE Perrondach 2;ja;ja;SBB Infrastruktur;100;SBB;Mitte > Olten & Brugg;Mitte > Olten & Basel;240546700;47.34830634762681,8.2696935855074
653;85.381;Benzenschwil;Haengend;Haengend;Beidseitig;Mast 37;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Luzern;Mitte > Luzern;38860908;47.24691019792682,8.365225409487424
660;16.78;Horgen Oberdorf;Haengend;Haengend;Beidseitig;;ja;ja;SBB Infrastruktur;100;SBB;Ost > Rapperswil;Ost > Zurich;38850417;47.258852787126884,8.589352747687279
660;16.868;Horgen Oberdorf;Haengend;Haengend;Beidseitig;;ja;ja;SBB Infrastruktur;100;SBB;Ost > Rapperswil;Ost > Zurich;38850413;47.258286355905895,8.590165243801623
660;29.122;Zug;Seitlich;Seitlich;Beidseitig;Mast 199;ja;ja;Migration ausstehend;100;unbekannt;Sud > Erstfeld;Sud > Erstfeld;38851734;47.174580610870116,8.515314864970415
660;29.212;Zug;Seitlich;Seitlich;Beidseitig;;ja;ja;Migration ausstehend;100;unbekannt;Sud > Erstfeld;Sud > Erstfeld;38857215;47.173755479516316,8.515191920361378
660;38.87;Zug;Seitlich;Seitlich;Beidseitig;;ja;ja;Migration ausstehend;100;unbekannt;Sud > Erstfeld;Sud > Erstfeld;38857211;47.17338871691528,8.514754654212178
660;38.879;Zug;Seitlich;Seitlich;Beidseitig;Mast 217;ja;ja;Migration ausstehend;100;unbekannt;Sud > Erstfeld;Sud > Erstfeld;38852735;47.17349641182445,8.514442982313112
660;38.901;Zug;Seitlich;Seitlich;Beidseitig;Mast 219;ja;ja;Migration ausstehend;100;unbekannt;Sud > Erstfeld;Sud > Erstfeld;38852730;47.173287665413504,8.514343288802646
660;44.345;Hunenberg Zythus;Seitlich;Seitlich;Beidseitig;Ausruestungsstaender Kombistander;ja;ja;Migration ausstehend;100;unbekannt;Sud > Erstfeld;Sud > Erstfeld;38857889;47.173686160604085,8.45016692677141
660;48.938;Rotkreuz;Haengend;Haengend;Beidseitig;Dach_BE Perrondach 2;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Luzern;Mitte > Luzern;38849969;47.142074243333866,8.431200172319276
660;52.85;Gisikon-Root;Haengend;Haengend;Beidseitig;Dach_BE Perrondach 2;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Luzern;Mitte > Luzern;38858885;47.121187521652296,8.394458043038219
664;29.223;Zug;Haengend;Haengend;Beidseitig;Mast 303;ja;ja;Migration ausstehend;100;unbekannt;Sud > Erstfeld;Sud > Erstfeld;38856015;47.17359480090789,8.515808976877315
665;0.596;Zug Postplatz;Seitlich;Seitlich;Beidseitig;Ausruestungsstaender Kombistander;ja;ja;Migration ausstehend;100;unbekannt;Sud > Erstfeld;Sud > Erstfeld;38856177;47.16835691436973,8.516922788807825
665;2.102;Zug Fridbach;Seitlich;Seitlich;Beidseitig;Mast 37;ja;ja;Migration ausstehend;100;unbekannt;Sud > Erstfeld;Sud > Erstfeld;38856173;47.15646352811903,8.512364158068461
665;8.0;Walchwil Horndli;Seitlich;Seitlich;Beidseitig;;ja;ja;Migration ausstehend;100;unbekannt;Sud > Erstfeld;Sud > Erstfeld;263941205;47.10837019034092,8.50503283496362
691;13.914;Zurich RB Limmattal;Seitlich;Seitlich;Beidseitig;Mast MB717C;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Kanton;Ost > Zurich;112935180;47.42224271913869,8.37700440742714
695;12.908;Zurich RB Limmattal;Seitlich;Seitlich;Beidseitig;Mast 363;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Kanton;Ost > Zurich;38854357;47.41727958924613,8.388189595308713
700;51.839;Frick;Haengend;Haengend;Beidseitig;Dach_BE PD auf Zw.-perron;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Olten & Brugg;Mitte > Olten & Basel;38850664;47.50737127247048,8.012816091123977
700;51.855;Frick;Haengend;Haengend;Beidseitig;Gebaeude;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Olten & Brugg;Mitte > Olten & Basel;38850669;47.507423697724064,8.01312673826434
700;51.933;Frick;Stehend;Stehend;Beidseitig;Ausruestungsstaender Andere;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Olten & Brugg;Mitte > Olten & Basel;38850673;47.50809072792947,8.013484100309924
700;58.658;Stein-Sackingen;Seitlich;Seitlich;Beidseitig;Ausruestungsstaender Kombistander;;;SBB Infrastruktur;100;SBB;Mitte > Olten & Brugg;Mitte > Olten & Basel;216672068;47.54109737263188,7.950020170607049
700;58.81;Stein-Sackingen;Haengend;Haengend;Beidseitig;Dach_BE PD auf Zwi. Perron 3;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Olten & Brugg;Mitte > Olten & Basel;38850963;47.541580100173455,7.948126636655566
700;61.85;Mumpf;Seitlich;Seitlich;Beidseitig;Ausruestungsstaender Kombistander;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Basel;Mitte > Olten & Basel;38859239;47.54735432507666,7.909855859245191
700;68.341;Mohlin;Haengend;Haengend;Beidseitig;Dach_BE Perrondach 2;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Basel;Mitte > Olten & Basel;38852196;47.5617322710125,7.8328873265531165
700;73.586;Rheinfelden Augarten;;UNBEKANNT;;Dach_BE Perrondach 2;ja;nein;Migration ausstehend;100;unbekannt;Mitte > Basel;Mitte > Olten & Basel;38859013;47.54579611834403,7.767544064989676
700;76.952;Kaiseraugst;;UNBEKANNT;;Dach_BE Perrondach 2;ja;nein;Migration ausstehend;100;unbekannt;Mitte > Basel;Mitte > Olten & Basel;38852978;47.5388129396086,7.724274401863963
701;48.359;Koblenz;Haengend;Haengend;Beidseitig;Dach_BE Perrondach 03;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Olten & Brugg;Mitte > Olten & Basel;118092846;47.600527628883356,8.227019690487765
701;48.389;Koblenz;Haengend;Haengend;Beidseitig;Dach_BE PD01;ja;ja;SBB Infrastruktur;100;SBB;Mitte > Olten & Brugg;Mitte > Olten & Basel;129350771;47.6002372681604,8.227070975751694
701;65.519;Laufenburg;Haengend;Haengend;Beidseitig;Dach_BE Perrondach 1;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Olten & Brugg;Mitte > Olten & Basel;38855156;47.55970313551223,8.061240850772581
702;27.485;Turgi;;UNBEKANNT;Beidseitig;Dach_BE PD auf Perron 1;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Kanton;Ost > Zurich;38854122;47.492133759980135,8.25295515339245
702;27.515;Turgi;;UNBEKANNT;Beidseitig;Dach_BE PD auf Perron 2;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Kanton;Ost > Zurich;38854112;47.4921009172633,8.252500253351364
702;27.515;Turgi;;UNBEKANNT;Beidseitig;Dach_BE PD auf Perron 1;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Kanton;Ost > Zurich;38854108;47.49219392480675,8.252559628892044
702;38.245;Klingnau;Seitlich;Seitlich;Beidseitig;Ausruestungsstaender Candelabre <6m;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Olten & Brugg;Mitte > Olten & Basel;38855506;47.58164883938986,8.250022536467458
702;41.171;Koblenz;Seitlich;Seitlich;Beidseitig;Dach_BE Perrondach 2;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Olten & Brugg;Mitte > Olten & Basel;118091914;47.60064669894039,8.227517595222437
703;23.278;Zurich Seebach;Stehend;Stehend;Beidseitig;;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Knoten;Ost > Zurich;38850430;47.41889759709603,8.544963378654323
703;23.333;Zurich Seebach;Seitlich;Seitlich;Beidseitig;Ausruestungsstaender Kombistander;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Knoten;Ost > Zurich;38850426;47.41858948797113,8.544285735556898
703;29.492;Regensdorf-Watt;Haengend;Haengend;Beidseitig;Dach_BE automatisiert;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Kanton;Ost > Zurich;38860243;47.43634372202847,8.47229185907693
703;36.442;Otelfingen;Haengend;Haengend;Beidseitig;Dach_BE PD Hausperron;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Kanton;Ost > Zurich;38858722;47.455162021609375,8.388536727211479
703;39.005;Wurenlos;Seitlich;Seitlich;Beidseitig;;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Kanton;Ost > Zurich;140617977;47.445919684813845,8.35820658982649
703;39.005;Wurenlos;Seitlich;Seitlich;Beidseitig;;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Kanton;Ost > Zurich;140617637;47.445797257855205,8.358206649687798
708;4.167;Zurich Altstetten;Haengend;Haengend;Beidseitig;;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Knoten;Ost > Zurich;38851775;47.3913730009408,8.488876567403379
708;4.994;Zurich Mulligen;Seitlich;Seitlich;Beidseitig;Mast 236;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Knoten;Ost > Zurich;38852426;47.393862802250965,8.47854545907284
708;5.586;Zurich Mulligen;Seitlich;Seitlich;Beidseitig;Dach_BE automatisiert;ja;nein;Migration ausstehend;100;unbekannt;Ost > Zurich Knoten;Ost > Zurich;65931299;47.396130134086,8.471437851113462
710;-0.027;Zurich HB;an der Wand;Haengend;Einseitig;Gebaeude;ja;nein;SBB Infrastruktur;100;SBB;Ost > Zurich HB;Ost > Zurich;177201573;47.37731773858366,8.540088709206081
710;0.09;Zurich HB;Seitlich;Seitlich;Beidseitig;;ja;ja;SBB Konzern;100;SBB;Ost > Zurich HB;Ost > Zurich;276986269;47.37836953805472,8.539046849608653
710;0.09;Zurich HB;Seitlich;Seitlich;Beidseitig;Gebaeude;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich HB;Ost > Zurich;38857502;47.377780484845545,8.538700045817619
710;0.09;Zurich HB;Seitlich;Seitlich;Beidseitig;Dach_BE Langshalle 4;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich HB;Ost > Zurich;38857488;47.37792893680607,8.53878827362565
710;0.167;Zurich HB;Seitlich;Seitlich;Beidseitig;;ja;ja;SBB Konzern;100;SBB;Ost > Zurich HB;Ost > Zurich;276985927;47.3787727840861,8.538180229704656
710;0.303;Zurich HB;Seitlich;Seitlich;Beidseitig;Dach_BE Langshalle 5;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich HB;Ost > Zurich;38857902;47.37878840991759,8.536249564049896
710;1.839;Zurich Hardbrucke;Haengend;Haengend;Beidseitig;Dach_BE PD Aussenperron NO;ja;ja;SBB Infrastruktur;100;SBB;Ost > Zurich Knoten;Ost > Zurich;38861382;47.385066144655816,8.518184267823065
710;4.209;Zurich Altstetten;Haengend;Haengend;Beidseitig;Dach_BE PD Zwischenperron 3;ja;ja;SBB Konzern;100;SBB;Ost > Zurich Knoten;Ost > Zurich;38851793;47.39195783659418,8.488617476958133
710;9.403;Glanzenberg;Haengend;Haengend;Einseitig;Ausruestungsstaender Andere;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Kanton;Ost > Zurich;38853933;47.39846726349874,8.42228880540652
710;11.098;Dietikon;Haengend;Haengend;Beidseitig;Dach_BE Perrondach 3;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Kanton;Ost > Zurich;38854329;47.40615603433719,8.405239590191709
710;11.098;Dietikon;Haengend;Haengend;Beidseitig;Dach_BE Perrondach 2;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Kanton;Ost > Zurich;38854334;47.40611161596082,8.405062302114093
710;16.043;Killwangen-Spreitenbach;Haengend;Haengend;Beidseitig;Dach_BE PD auf ZWi. Perron3;ja;ja;SBB Infrastruktur;100;SBB;Ost > Zurich Kanton;Ost > Zurich;247347643;47.433327250297296,8.355256246246109
710;16.105;Killwangen-Spreitenbach;Haengend;Haengend;Beidseitig;Dach_BE PD Zwi. Perron 2;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Kanton;Ost > Zurich;38854716;47.43346244335659,8.354431550321927
710;18.801;Neuenhof;Haengend;Haengend;Beidseitig;Dach_BE PD Seite Limmat;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Kanton;Ost > Zurich;38855541;47.45075643070605,8.331251466952722
710;18.806;Neuenhof;Haengend;Haengend;Beidseitig;;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Kanton;Ost > Zurich;38854892;47.45073944444199,8.331073638855408
710;18.887;Neuenhof;Seitlich;Seitlich;Beidseitig;Mast 65;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Kanton;Ost > Zurich;38855249;47.45137442105692,8.330553212378035
710;20.366;Wettingen;Haengend;Haengend;Beidseitig;Dach_BE Perrondach Gleis 5;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Kanton;Ost > Zurich;116973773;47.45959442482931,8.315379735818658
710;27.407;Turgi;;UNBEKANNT;Beidseitig;Ausruestungsstaender Andere;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Kanton;Ost > Zurich;38854131;47.491677765683946,8.253737035757052
710;27.407;Turgi;;UNBEKANNT;Beidseitig;Ausruestungsstaender Andere;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Kanton;Ost > Zurich;38854126;47.49180776373044,8.25382876262959
710;31.144;Brugg AG;;UNBEKANNT;Einseitig;Dach_BE Dach Zugang Windisch;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Olten & Brugg;Mitte > Olten & Basel;38853817;47.48154359278502,8.210350055723667
710;31.15;Brugg AG;Stehend;Stehend;Beidseitig;Dach_BE Perrondach 3;ja;ja;Migration ausstehend;100;unbekannt;Mitte > Olten & Brugg;Mitte > Olten & Basel;38857462;47.48163302942014,8.209953714533501
710;31.233;Brugg AG;;UNBEKANNT;;Dach_BE Hausperrondach;ja;nein;Migration ausstehend;100;unbekannt;Mitte > Olten & Brugg;Mitte > Olten & Basel;38858367;47.48109488844267,8.209109051504404
711;1.928;Zurich Hardbrucke;Haengend;Haengend;Beidseitig;;ja;ja;SBB Infrastruktur;100;SBB;Ost > Zurich Knoten;Ost > Zurich;217401054;47.38527464952992,8.516947590288924
711;4.114;Zurich Altstetten;Haengend;Haengend;Beidseitig;;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Knoten;Ost > Zurich;38851784;47.39131675663014,8.489579823534571
711;22.051;Hedingen;Haengend;Haengend;;Dach_BE PD Aussenperron;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Kanton;Ost > Zurich;38850063;47.299103633839486,8.445350084541147
711;22.123;Hedingen;Haengend;Haengend;Beidseitig;Dach_BE PD vor AG;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Kanton;Ost > Zurich;38850071;47.29867356684658,8.446086511076373
716;1.918;Zurich Hardbrucke;Stehend;Stehend;Einseitig;;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Knoten;Ost > Zurich;63621720;47.38548124597024,8.517397846213163
720;2.786;Zurich Wiedikon;Haengend;Haengend;Beidseitig;Dach_BE PD Zwischenperron 2;ja;ja;SBB Infrastruktur;100;SBB;Ost > Zurich Knoten;Ost > Zurich;38857357;47.372381066364014,8.522050855630853
720;2.886;Zurich Wiedikon;Haengend;Haengend;Beidseitig;Dach_BE PD Perron 1;ja;ja;SBB Infrastruktur;100;SBB;Ost > Zurich Knoten;Ost > Zurich;38857366;47.371844390111285,8.523133070653744
720;3.906;Zurich Enge;Haengend;Haengend;Beidseitig;Dach_BE PD Zwischenperron 2;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Knoten;Ost > Zurich;38853837;47.36426688481823,8.530460837865329
720;10.65;Ruschlikon;Haengend;Haengend;Beidseitig;Gebaeude;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Kanton;Ost > Zurich;38851530;47.30705794478542,8.555202317712768
720;11.981;Thalwil;Seitlich;Seitlich;Beidseitig;Mast 48;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Kanton;Ost > Zurich;38854371;47.29668596197497,8.563688239562426
720;12.078;Thalwil;Seitlich;Seitlich;Einseitig;Gebaeude;ja;nein;Migration ausstehend;100;unbekannt;Ost > Zurich Kanton;Ost > Zurich;38854406;47.29614439856925,8.564764438445692
720;12.188;Thalwil;Seitlich;Seitlich;Beidseitig;Mast 80;ja;ja;Migration ausstehend;100;unbekannt;Ost > Zurich Kanton;Ost > Zurich;38854410;47.29520154997978,8.56533608399269
720;14.195;Oberrieden;Haengend;Haengend;Beidseitig;Dach_BE Perrond.1;ja;ja;Migration ausstehend;100;unbekannt;Ost > Rapperswil;Ost > Zurich;38861000;47.27994821573089,8.578320644788247
720;14.197;Oberrieden;Haengend;Haengend;Beidseitig;Dach_BE Perrondach;ja;ja;Migration ausstehend;100;unbekannt;Ost > Rapperswil;Ost > Zurich;38854025;47.279972291074145,8.578454969324133
720;14.239;Oberrieden;Haengend;Haengend;Beidseitig;Dach_BE Perrondach;ja;ja;Migration ausstehend;100;unbekannt;Ost > Rapperswil;Ost > Zurich;38854017;47.2796336259064,8.57869106435255
720;14.239;Oberrieden;Haengend;Haengend;Beidseitig;Dach_BE Perrond.1;ja;ja;Migration ausstehend;100;unbekannt;Ost > Rapperswil;Ost > Zurich;38854020;47.27959465151832,8.578577955243155
720;20.718;Au ZH;Haengend;Haengend;Beidseitig;Dach_BE PD  Zwischenperron;ja;ja;Migration ausstehend;100;unbekannt;Ost > Rapperswil;Ost > Zurich;38856697;47.2470012883503,8.643654163474311
720;39.599;Lachen SZ;Haengend;Haengend;Beidseitig;Dach_BE Gebaudedach;ja;ja;SBB Infrastruktur;100;SBB;Ost > St. Gallen & Sargans;Ost > St. Gallen & Sargans;144792218;47.19024897341239,8.852929176024404
